subject_id	subject_label	predicate_id	object_id	mapping_justification	confidence	comment
OMIM:610245		owl:equivalentClass	MONDO:0012449	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0111110		owl:equivalentClass	MONDO:0014589	semapv:UnspecifiedMatching		UNIQUE_2
DOID:1380		owl:equivalentClass	MONDO:0011962	semapv:UnspecifiedMatching		UNIQUE_2
DOID:7656		owl:equivalentClass	MONDO:0004320	semapv:UnspecifiedMatching		UNIQUE_2
DOID:8869		owl:equivalentClass	MONDO:0019100	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:237450		owl:equivalentClass	MONDO:0009379	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:260900		owl:equivalentClass	MONDO:0009847	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:187750		owl:equivalentClass	MONDO:0008549	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:262119		owl:equivalentClass	MONDO:0016913	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:317430		owl:equivalentClass	MONDO:0013008	semapv:UnspecifiedMatching		UNIQUE_2
OMIMPS:PS210250		owl:equivalentClass	MONDO:0008863	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:480682		owl:equivalentClass	MONDO:0014977	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:614696		owl:equivalentClass	MONDO:0010936	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:154020		owl:equivalentClass	MONDO:0007937	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:608509		owl:equivalentClass	MONDO:0012047	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:101068		owl:equivalentClass	MONDO:0012401	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:139431		owl:equivalentClass	MONDO:0015346	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:3133		owl:equivalentClass	MONDO:0008606	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:170990		owl:equivalentClass	MONDO:0008230	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:199260		owl:equivalentClass	MONDO:0016038	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0110280		owl:equivalentClass	MONDO:0011028	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:606220		owl:equivalentClass	MONDO:0011651	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:125440		owl:equivalentClass	MONDO:0007438	semapv:UnspecifiedMatching		UNIQUE_2
DOID:3534		owl:equivalentClass	MONDO:0009697	semapv:UnspecifiedMatching		UNIQUE_2
DOID:3377		owl:equivalentClass	MONDO:0002630	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:98583		owl:equivalentClass	MONDO:0020174	semapv:UnspecifiedMatching		UNIQUE_2
DOID:5039		owl:equivalentClass	MONDO:0003250	semapv:UnspecifiedMatching		UNIQUE_2
DOID:3374		owl:equivalentClass	MONDO:0002628	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:251598		owl:equivalentClass	MONDO:0016687	semapv:UnspecifiedMatching		UNIQUE_2
DOID:10783		owl:equivalentClass	MONDO:0001117	semapv:UnspecifiedMatching		UNIQUE_2
DOID:7232		owl:equivalentClass	MONDO:0018843	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:160700		owl:equivalentClass	MONDO:0008053	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:397922		owl:equivalentClass	MONDO:0018346	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:250923		owl:equivalentClass	MONDO:0007119	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:1948		owl:equivalentClass	MONDO:0011048	semapv:UnspecifiedMatching		UNIQUE_2
OMIMPS:PS305400		owl:equivalentClass	MONDO:0002010	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0110742		owl:equivalentClass	MONDO:0010861	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:79399		owl:equivalentClass	MONDO:0007554	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0111506		owl:equivalentClass	MONDO:0007856	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:105120		owl:equivalentClass	MONDO:0007097	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:300200		owl:equivalentClass	MONDO:0010264	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:98573		owl:equivalentClass	MONDO:0020164	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:247610		owl:equivalentClass	MONDO:0009537	semapv:UnspecifiedMatching		UNIQUE_2
DOID:6856		owl:equivalentClass	MONDO:0004015	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:238510		owl:equivalentClass	MONDO:0016537	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:431344		owl:equivalentClass	MONDO:0018552	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:613778		owl:equivalentClass	MONDO:0013416	semapv:UnspecifiedMatching		UNIQUE_2
DOID:2327		owl:equivalentClass	MONDO:0002270	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0050828		owl:equivalentClass	MONDO:0000473	semapv:UnspecifiedMatching		UNIQUE_2
DOID:13404		owl:equivalentClass	MONDO:0007011	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:94056		owl:equivalentClass	MONDO:0019782	semapv:UnspecifiedMatching		UNIQUE_2
DOID:6854		owl:equivalentClass	MONDO:0004014	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:300179		owl:equivalentClass	MONDO:0026426	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:171439		owl:equivalentClass	MONDO:0015738	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:610655		owl:equivalentClass	MONDO:0012532	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:1377		owl:equivalentClass	MONDO:0015300	semapv:UnspecifiedMatching		UNIQUE_2
DOID:13444		owl:equivalentClass	MONDO:0005774	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:98038		owl:equivalentClass	MONDO:0020018	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:200980		owl:equivalentClass	MONDO:0008707	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:309813		owl:equivalentClass	MONDO:0017754	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:614684		owl:equivalentClass	MONDO:0013856	semapv:UnspecifiedMatching		UNIQUE_2
DOID:10686		owl:equivalentClass	MONDO:0001099	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:602107		owl:equivalentClass	MONDO:0011197	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0060073		owl:equivalentClass	MONDO:0000612	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:607498		owl:equivalentClass	MONDO:0011845	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:613375		owl:equivalentClass	MONDO:0013242	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:98772		owl:equivalentClass	MONDO:0011819	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:1882		owl:equivalentClass	MONDO:0009150	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:98060		owl:equivalentClass	MONDO:0020034	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:606353		owl:equivalentClass	MONDO:0011663	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:519292		owl:equivalentClass	MONDO:0034937	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:147820		owl:equivalentClass	MONDO:0007840	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:217560		owl:equivalentClass	MONDO:0016322	semapv:UnspecifiedMatching		UNIQUE_2
DOID:3003		owl:equivalentClass	MONDO:0002482	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:610382		owl:equivalentClass	MONDO:0012484	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:50812		owl:equivalentClass	MONDO:0018861	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:1014		owl:equivalentClass	MONDO:0011019	semapv:UnspecifiedMatching		UNIQUE_2
DOID:263		owl:equivalentClass	MONDO:0002367	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:617959		owl:equivalentClass	MONDO:0054728	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:607214		owl:equivalentClass	MONDO:0011795	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:242880		owl:equivalentClass	MONDO:0009456	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:1949		owl:equivalentClass	MONDO:0016027	semapv:UnspecifiedMatching		UNIQUE_2
DOID:10254		owl:equivalentClass	MONDO:0000987	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0111112		owl:equivalentClass	MONDO:0009728	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:595346		owl:equivalentClass	MONDO:0035684	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:480531		owl:equivalentClass	MONDO:0018811	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:488650		owl:equivalentClass	MONDO:0013686	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:247794		owl:equivalentClass	MONDO:0012786	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:163		owl:equivalentClass	MONDO:0010952	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:377790		owl:equivalentClass	MONDO:0032011	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:2819		owl:equivalentClass	MONDO:0017275	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:238		owl:equivalentClass	MONDO:0016531	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:619858		owl:equivalentClass	MONDO:0800132	semapv:UnspecifiedMatching		UNIQUE_2
DOID:11242		owl:equivalentClass	MONDO:0001238	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:242850		owl:equivalentClass	MONDO:0009453	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:180020		owl:equivalentClass	MONDO:0008374	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:77296		owl:equivalentClass	MONDO:0007766	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:352670		owl:equivalentClass	MONDO:0014074	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0060409		owl:equivalentClass	MONDO:0013396	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0111359		owl:equivalentClass	MONDO:0044792	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:618477		owl:equivalentClass	MONDO:0032773	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:176630		owl:equivalentClass	MONDO:0008309	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:161070		owl:equivalentClass	MONDO:0044243	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0050881		owl:equivalentClass	MONDO:0000507	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:22		owl:equivalentClass	MONDO:0010083	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:611584		owl:equivalentClass	MONDO:0012698	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0060780		owl:equivalentClass	MONDO:0013825	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0080293		owl:equivalentClass	MONDO:0036483	semapv:UnspecifiedMatching		UNIQUE_2
DOID:13976		owl:equivalentClass	MONDO:0006896	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:220393		owl:equivalentClass	MONDO:0016356	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:477738		owl:equivalentClass	MONDO:0018784	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:1412		owl:equivalentClass	MONDO:0008521	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:95494		owl:equivalentClass	MONDO:0013099	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:300355		owl:equivalentClass	MONDO:0010307	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:142630		owl:equivalentClass	MONDO:0007725	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:300590		owl:equivalentClass	MONDO:0010370	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0111510		owl:equivalentClass	MONDO:0007949	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:79135		owl:equivalentClass	MONDO:0011682	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:2497		owl:equivalentClass	MONDO:0008620	semapv:UnspecifiedMatching		UNIQUE_2
DOID:1564		owl:equivalentClass	MONDO:0002041	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:2964		owl:equivalentClass	MONDO:0008312	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0060670		owl:equivalentClass	MONDO:0011304	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:616340		owl:equivalentClass	MONDO:0014594	semapv:UnspecifiedMatching		UNIQUE_2
DOID:1373		owl:equivalentClass	MONDO:0001783	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:618808		owl:equivalentClass	MONDO:0032930	semapv:UnspecifiedMatching		UNIQUE_2
DOID:5769		owl:equivalentClass	MONDO:0003640	semapv:UnspecifiedMatching		UNIQUE_2
DOID:7148		owl:equivalentClass	MONDO:0008383	semapv:UnspecifiedMatching		UNIQUE_2
DOID:8892		owl:equivalentClass	MONDO:0006601	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:254851		owl:equivalentClass	MONDO:0016806	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0110794		owl:equivalentClass	MONDO:0012928	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:613224		owl:equivalentClass	MONDO:0013186	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:125595		owl:equivalentClass	MONDO:0007445	semapv:UnspecifiedMatching		UNIQUE_2
DOID:11720		owl:equivalentClass	MONDO:0018949	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:279922		owl:equivalentClass	MONDO:0017210	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:614378		owl:equivalentClass	MONDO:0013719	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:263610		owl:equivalentClass	MONDO:0009899	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:612242		owl:equivalentClass	MONDO:0012830	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:1911		owl:equivalentClass	MONDO:0016007	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:2495		owl:equivalentClass	MONDO:0016642	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:36273		owl:equivalentClass	MONDO:0018184	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:906		owl:equivalentClass	MONDO:0010518	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:253590		owl:equivalentClass	MONDO:0009674	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:262137		owl:equivalentClass	MONDO:0016915	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:3002		owl:equivalentClass	MONDO:0008558	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:609638		owl:equivalentClass	MONDO:0012323	semapv:UnspecifiedMatching		UNIQUE_2
DOID:13498		owl:equivalentClass	MONDO:0001730	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:254110		owl:equivalentClass	MONDO:0009683	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:95706		owl:equivalentClass	MONDO:0019848	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:215050		owl:equivalentClass	MONDO:0008971	semapv:UnspecifiedMatching		UNIQUE_2
OMIMPS:PS276300		owl:equivalentClass	MONDO:0031219	semapv:UnspecifiedMatching		UNIQUE_2
DOID:11747		owl:equivalentClass	MONDO:0001351	semapv:UnspecifiedMatching		UNIQUE_2
DOID:1219		owl:equivalentClass	MONDO:0005729	semapv:UnspecifiedMatching		UNIQUE_2
DOID:3593		owl:equivalentClass	MONDO:0016787	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:415300		owl:equivalentClass	MONDO:0000499	semapv:UnspecifiedMatching		UNIQUE_2
DOID:12510		owl:equivalentClass	MONDO:0001538	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:199351		owl:equivalentClass	MONDO:0013060	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:618103		owl:equivalentClass	MONDO:0020846	semapv:UnspecifiedMatching		UNIQUE_2
DOID:10458		owl:equivalentClass	MONDO:0005823	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:68354		owl:equivalentClass	MONDO:0019045	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0080532		owl:equivalentClass	MONDO:0018761	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:228290		owl:equivalentClass	MONDO:0016447	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:277200		owl:equivalentClass	MONDO:0010179	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0111676		owl:equivalentClass	MONDO:0009234	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:617271		owl:equivalentClass	MONDO:0014997	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:324718		owl:equivalentClass	MONDO:0017948	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:498228		owl:equivalentClass	MONDO:0021102	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:230845		owl:equivalentClass	MONDO:0016469	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:615995		owl:equivalentClass	MONDO:0014446	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:88620		owl:equivalentClass	MONDO:0007137	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:90026		owl:equivalentClass	MONDO:0007571	semapv:UnspecifiedMatching		UNIQUE_2
OMIMPS:PS257300		owl:equivalentClass	MONDO:0000141	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:269224		owl:equivalentClass	MONDO:0017114	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:311510		owl:equivalentClass	MONDO:0010709	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:166800		owl:equivalentClass	MONDO:0008164	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:157716		owl:equivalentClass	MONDO:0015520	semapv:UnspecifiedMatching		UNIQUE_2
DOID:5340		owl:equivalentClass	MONDO:0003398	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:211277		owl:equivalentClass	MONDO:0016235	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:184460		owl:equivalentClass	MONDO:0008484	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:95498		owl:equivalentClass	MONDO:0019829	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:63		owl:equivalentClass	MONDO:0018965	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:612289		owl:equivalentClass	MONDO:0012853	semapv:UnspecifiedMatching		UNIQUE_2
DOID:12191		owl:equivalentClass	MONDO:0001463	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:605588		owl:equivalentClass	MONDO:0011569	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:618955		owl:equivalentClass	MONDO:0030071	semapv:UnspecifiedMatching		UNIQUE_2
DOID:4114		owl:equivalentClass	MONDO:0002879	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:101007		owl:equivalentClass	MONDO:0012181	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:108969		owl:equivalentClass	MONDO:0015212	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:178996		owl:equivalentClass	MONDO:0015822	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:615075		owl:equivalentClass	MONDO:0014035	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:95626		owl:equivalentClass	MONDO:0019846	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:609266		owl:equivalentClass	MONDO:0007903	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:617051		owl:equivalentClass	MONDO:0014886	semapv:UnspecifiedMatching		UNIQUE_2
DOID:7210		owl:equivalentClass	MONDO:0004143	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:134540		owl:equivalentClass	MONDO:0007599	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:620049		owl:equivalentClass	MONDO:0031061	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:215518		owl:equivalentClass	MONDO:0008984	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:85201		owl:equivalentClass	MONDO:0011640	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:273770		owl:equivalentClass	MONDO:0010118	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:616170		owl:equivalentClass	MONDO:0014515	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0110124		owl:equivalentClass	MONDO:0014432	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:217600		owl:equivalentClass	MONDO:0009018	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:521399		owl:equivalentClass	MONDO:0011122	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:754		owl:equivalentClass	MONDO:0019154	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:569274		owl:equivalentClass	MONDO:0033282	semapv:UnspecifiedMatching		UNIQUE_2
DOID:4594		owl:equivalentClass	MONDO:0003058	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:325529		owl:equivalentClass	MONDO:0017973	semapv:UnspecifiedMatching		UNIQUE_2
DOID:397		owl:equivalentClass	MONDO:0005201	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:401815		owl:equivalentClass	MONDO:0018418	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:371		owl:equivalentClass	MONDO:0009295	semapv:UnspecifiedMatching		UNIQUE_2
DOID:4491		owl:equivalentClass	MONDO:0005907	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:153870		owl:equivalentClass	MONDO:0007934	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:156146		owl:equivalentClass	MONDO:0015490	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:888		owl:equivalentClass	MONDO:0019508	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:614198		owl:equivalentClass	MONDO:0013620	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:247585		owl:equivalentClass	MONDO:0016603	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:618426		owl:equivalentClass	MONDO:0032742	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:95507		owl:equivalentClass	MONDO:0019836	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:613852		owl:equivalentClass	MONDO:0013462	semapv:UnspecifiedMatching		UNIQUE_2
DOID:1727		owl:equivalentClass	MONDO:0006951	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:357107		owl:equivalentClass	MONDO:0018164	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0050537		owl:equivalentClass	MONDO:0000348	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:94125		owl:equivalentClass	MONDO:0019791	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:161550		owl:equivalentClass	MONDO:0008067	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:79284		owl:equivalentClass	MONDO:0010183	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:100924		owl:equivalentClass	MONDO:0013000	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0110358		owl:equivalentClass	MONDO:0010818	semapv:UnspecifiedMatching		UNIQUE_2
DOID:4112		owl:equivalentClass	MONDO:0002877	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:1159		owl:equivalentClass	MONDO:0008827	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0110476		owl:equivalentClass	MONDO:0012977	semapv:UnspecifiedMatching		UNIQUE_2
DOID:13033		owl:equivalentClass	MONDO:0006672	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:201180		owl:equivalentClass	MONDO:0100044	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:302950		owl:equivalentClass	MONDO:0010555	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0111317		owl:equivalentClass	MONDO:0011753	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:610599		owl:equivalentClass	MONDO:0012523	semapv:UnspecifiedMatching		UNIQUE_2
DOID:10177		owl:equivalentClass	MONDO:0000959	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:300946		owl:equivalentClass	MONDO:0010493	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:618114		owl:equivalentClass	MONDO:0020854	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0050659		owl:equivalentClass	MONDO:0011841	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:614237		owl:equivalentClass	MONDO:0013649	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0080593		owl:equivalentClass	MONDO:0012141	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:313850		owl:equivalentClass	MONDO:0013802	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:156200		owl:equivalentClass	MONDO:0007974	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:98571		owl:equivalentClass	MONDO:0020162	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:281103		owl:equivalentClass	MONDO:0017266	semapv:UnspecifiedMatching		UNIQUE_2
DOID:2508		owl:equivalentClass	MONDO:0017991	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:100092		owl:equivalentClass	MONDO:0024503	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:270550		owl:equivalentClass	MONDO:0010041	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:610738		owl:equivalentClass	MONDO:0012548	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0080185		owl:equivalentClass	MONDO:0000894	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:314419		owl:equivalentClass	MONDO:0017795	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:744		owl:equivalentClass	MONDO:0008318	semapv:UnspecifiedMatching		UNIQUE_2
DOID:6659		owl:equivalentClass	MONDO:0006138	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0070279		owl:equivalentClass	MONDO:0014623	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:280628		owl:equivalentClass	MONDO:0017239	semapv:UnspecifiedMatching		UNIQUE_2
OMIM:605388		owl:equivalentClass	MONDO:0011548	semapv:UnspecifiedMatching		UNIQUE_2
DOID:0050513		owl:equivalentClass	MONDO:0000339	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:98585		owl:equivalentClass	MONDO:0020176	semapv:UnspecifiedMatching		UNIQUE_2
Orphanet:31202		owl:equivalentClass	MONDO:0017775	semapv:UnspecifiedMatching		UNIQUE_2
